action,representation,direction,proofDir,hintType,hintCount,stepTime,elTime,PPType,numInteractionCurr,numInteractionTotal,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,numProblemsCompleted,isForced,numAttempts,hasCollaborator,PLMP,PLDS,PLSIMP,PLMT,PLADD,PLCONJ,PLHS,PLCD,PLDN,PLDEM,PLIMPL,PLCP,PLEQUIV,PLNULL,PLCOM,PLASSOC,PLDIST,PLABS,PLEXP,PLTAUT,PLDEL,PPLevel,numCorrectMPCurr,numCorrectDSCurr,numCorrectSIMPCurr,numCorrectMTCurr,numCorrectADDCurr,numCorrectCONJCurr,numCorrectHSCurr,numCorrectCDCurr,numCorrectDNCurr,numCorrectDEMCurr,numCorrectIMPLCurr,numCorrectCPCurr,numCorrectEQUIVCurr,numCorrectNULLCurr,numCorrectCOMCurr,numCorrectASSOCCurr,numCorrectDISTCurr,numCorrectABSCurr,numCorrectEXPCurr,numCorrectTAUTCurr,numCorrectDELCurr,numCorrectMPTotal,numCorrectDSTotal,numCorrectSIMPTotal,numCorrectMTTotal,numCorrectADDTotal,numCorrectCONJTotal,numCorrectHSTotal,numCorrectCDTotal,numCorrectDNTotal,numCorrectDEMTotal,numCorrectIMPLTotal,numCorrectCPTotal,numCorrectEQUIVTotal,numCorrectNULLTotal,numCorrectCOMTotal,numCorrectASSOCTotal,numCorrectDISTTotal,numCorrectABSTotal,numCorrectEXPTotal,numCorrectTAUTTotal,numCorrectDELTotal,numWrongMPCurr,numWrongDSCurr,numWrongSIMPCurr,numWrongMTCurr,numWrongADDCurr,numWrongCONJCurr,numWrongHSCurr,numWrongCDCurr,numWrongDNCurr,numWrongDEMCurr,numWrongIMPLCurr,numWrongCPCurr,numWrongEQUIVCurr,numWrongNULLCurr,numWrongCOMCurr,numWrongASSOCCurr,numWrongDISTCurr,numWrongABSCurr,numWrongEXPCurr,numWrongTAUTCurr,numWrongDELCurr,numWrongMPTotal,numWrongDSTotal,numWrongSIMPTotal,numWrongMTTotal,numWrongADDTotal,numWrongCONJTotal,numWrongHSTotal,numWrongCDTotal,numWrongDNTotal,numWrongDEMTotal,numWrongIMPLTotal,numWrongCPTotal,numWrongEQUIVTotal,numWrongNULLTotal,numWrongCOMTotal,numWrongASSOCTotal,numWrongDISTTotal,numWrongABSTotal,numWrongEXPTotal,numWrongTAUTTotal,numWrongDELTotal,numMPCurr,numDSCurr,numSIMPCurr,numMTCurr,numADDCurr,numCONJCurr,numHSCurr,numCDCurr,numDNCurr,numDEMCurr,numIMPLCurr,numCPCurr,numEQUIVCurr,numNULLCurr,numCOMCurr,numASSOCCurr,numDISTCurr,numABSCurr,numEXPCurr,numTAUTCurr,numDELCurr,numMPTotal,numDSTotal,numSIMPTotal,numMTTotal,numADDTotal,numCONJTotal,numHSTotal,numCDTotal,numDNTotal,numDEMTotal,numIMPLTotal,numCPTotal,numEQUIVTotal,numNULLTotal,numCOMTotal,numASSOCTotal,numDISTTotal,numABSTotal,numEXPTotal,numTAUTTotal,numDELTotal,elTimeTotal,hintRequestedTutor,hintRequestedCurr,hintRequestedTotal,hintForcedTutor,hintForcedTotal,hintForcedCurr,hintFollowCurr,hintFollowTutor,hintFollowTotal,hintRequestedFollowCurr,hintRequestedFollowTotal,hintRequestedFollowTutor,hintForcedFollowCurr,hintForcedFollowTotal,hintForcedFollowTutor,hintFollowRateCurr,hintFollowRateTotal,hintFollowRateTutor,hintForcedFollowRateCurr,hintForcedFollowRateTotal,hintForcedFollowRateTutor,hintRequestedFollowRateCurr,hintRequestedFollowRateTotal,hintRequestedFollowRateTutor,currLvl,numCorrectRuleAppCurr,numCorrectRuleAppTotal,numCorrectRuleAppTutor,numRuleAppTotal,numRuleAppTutor,numRuleAppCurr,numCorrectRuleAppRateCurr,numCorrectRuleAppRateTotal,numCorrectRuleAppRateTutor,elTimeTutor,stateChangedB4FollowHint,lvl1_timeCost,diffRulesApplied,diffNodesHighlighted,nodesDerived,numRestart,numDiffNodeInResult,hintCorrectness,scoreHintedRule,PLHintedRule,numCorrectHintedRuleCurr,numCorrectHintedRuleTotal,numWrongHintedRuleTotal,numWrongHintedRuleCurr,numHintedRuleCurr,numHintedRuleTotal,accuracyHintedRuleCurr,accuracyHintedRuleTotal,prevActionTime,prevAction,prevRuleAppCorrectness,prevRuleTime,prevStateChangeTime,hintFollow
7,0,0,0,2,1,2.642,2.642,29,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,1,0,0.175920397,0.102065391,1,0.997224293,0.999939519,0.515458182,0.011745728,0.180519296,0.922684052,0.998870267,0.996454316,0.020547394,0.011522626,0.01,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642,6,1,1,3,0,0,1,8,1,1,1,6,0,0,2,1,1,0.888888889,NA,NA,0.666666667,1,1,1,6,0,0,139,0,195,0,NA,NA,0.712820513,2.642,1,16.486,1,2,1,0,1,1,29,0.175920397,0,0,0,0,0,0,NA,NA,2.488,-1,NA,NA,2.488,1
7,0,0,0,2,1,2.075,21.203,29,6,6,2,0,1,0,0,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,11,1,1,0,0.398642679,0.102065391,1,0.997224293,0.999939519,0.515458182,0.011745728,0.180519296,0.922684052,0.998870267,0.996454316,0.020547394,0.011522626,0.01,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.203,7,2,2,3,0,0,2,9,2,2,2,7,0,0,2,1,1,0.9,NA,NA,0.666666667,1,1,1,6,1,1,140,1,196,1,1,1,0.714285714,21.203,1,11.217,1,1,1,0,1,1,132,0.999939519,0,0,0,0,0,0,NA,NA,0.646,-1,NA,NA,2.075,1
7,0,0,0,2,1,1.336,33.756,29,13,13,3,0,2,0,1,0,7,0,0,0,3,0,2,0,1,0,7,0,0,0,11,1,1,0,0.398642679,0.102065391,1,0.997224293,0.999980444,0.515458182,0.011745728,0.180519296,0.922684052,0.998870267,0.996454316,0.020547394,0.011522626,0.01,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.756,8,3,3,3,0,0,3,10,3,3,3,8,0,0,2,1,1,0.909090909,NA,NA,0.666666667,1,1,1,6,2,2,141,2,197,2,1,1,0.715736041,33.756,1,8.753,1,1,1,0,1,1,81,0.922684052,0,0,0,0,0,0,NA,NA,1.336,5,1,1.336,1.336,1
7,0,0,0,2,1,1.079,43.588,29,17,17,4,0,3,0,2,0,8,0,0,0,4,0,3,0,2,0,8,0,0,0,11,1,1,0,0.398642679,0.102065391,1,0.997224293,0.999980444,0.515458182,0.011745728,0.180519296,0.973600595,0.998870267,0.996454316,0.020547394,0.011522626,0.01,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,-1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43.588,9,4,4,3,0,0,4,11,4,4,4,9,0,0,2,1,1,0.916666667,NA,NA,0.666666667,1,1,1,6,3,3,142,3,198,3,1,1,0.717171717,43.588,1,7.569,1,1,1,0,1,1,91,0.973600595,1,1,0,0,1,1,1,1,1.079,5,1,1.079,1.079,1
7,0,0,0,2,1,1.05,52.207,29,21,21,5,0,4,0,3,0,9,0,0,0,5,0,4,0,3,0,9,0,0,0,11,1,1,0,0.398642679,0.102065391,1,0.997224293,0.999980444,0.515458182,0.011745728,0.180519296,0.991306545,0.998870267,0.996454316,0.020547394,0.011522626,0.01,0.024655882,0.01,0.01,0.01,0.01,0.01,0.01,-1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,52.207,10,5,5,3,0,0,4,11,4,4,4,9,0,0,2,0.8,0.8,0.846153846,NA,NA,0.666666667,0.8,0.8,0.9,6,4,4,143,4,199,4,1,1,0.718592965,52.207,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,5,1,1.05,1.05,0
7,0,0,0,2,1,1.929,147.004,0,18,18,2,1,4,4,2,0,5,0,0,0,2,1,4,4,2,0,5,0,0,0,14,1,1,0,0.01,0.01,0.042944019,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.004,11,1,1,3,0,0,1,12,1,1,1,10,0,0,2,1,1,0.857142857,NA,NA,0.666666667,1,1,0.909090909,1,3,3,219,4,302,4,0.75,0.75,0.725165563,147.004,1,21.78,2,2,1,0,1,1,1,0.01,0,0,0,0,0,0,NA,NA,1.929,5,1,1.929,1.929,1
7,0,0,0,2,1,7.455,176.239,0,26,26,4,1,7,4,2,0,8,0,0,0,4,1,7,4,2,0,8,0,0,0,14,1,1,0,0.01,0.039311765,0.021731203,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.239,12,2,2,3,0,0,2,13,2,2,2,11,0,0,2,1,1,0.866666667,NA,NA,0.666666667,1,1,0.916666667,1,6,6,222,7,305,7,0.857142857,0.857142857,0.727868852,176.239,1,21.182,2,2,1,0,1,1,1,0.01,0,0,0,0,0,0,NA,NA,7.455,3,1,7.455,7.455,1
7,0,0,0,2,1,2.864,200.285,0,33,33,6,1,9,4,2,0,11,0,0,0,6,1,9,4,2,0,11,0,0,0,14,1,1,0,0.039311765,0.039311765,0.021731203,0.01,0.01,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.285,13,3,3,3,0,0,3,14,3,3,3,12,0,0,2,1,1,0.875,NA,NA,0.666666667,1,1,0.923076923,1,8,8,224,9,307,9,0.888888889,0.888888889,0.729641694,200.285,1,5.938,1,1,1,0,1,1,13,0.021731203,5,5,1,1,6,6,0.833333333,0.833333333,2.864,3,1,2.864,2.864,1
1,0,0,0,2,1,42.729,42.729,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.813808763,0.816404999,0.736135588,0.011340922,0.138146479,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.729,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,NA,2,0,0,4,0,4,0,NA,NA,1,42.729,1,199.998,3,4,1,0,1,1,2,0.011340922,0,0,0,0,0,0,NA,NA,42.603,-1,NA,NA,42.603,1
3,0,0,0,2,1,24.537,277.249,4,17,17,8,4,5,0,0,0,0,0,0,0,8,4,5,0,0,0,0,0,0,0,1,0,1,0,0.600029975,0.816404999,0.736135588,0.043561815,0.138146479,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.249,0,0,0,2,2,2,1,1,1,0,0,0,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,2,5,5,9,5,9,5,1,1,1,277.249,NA,NA,NA,NA,NA,NA,NA,1,48,0.138146479,0,0,0,0,0,0,NA,NA,24.537,1,NA,NA,34.522,0
3,0,0,0,2,1,9.881,44.706,4,6,99,4,0,2,0,0,0,0,0,0,0,32,16,35,7,8,0,0,0,1,0,1,0,2,0,0.240065593,0.01312376,0.011569124,0.094061068,0.025140809,0.042325843,0.01,0.01,0.052450453,0.024655882,0.024655882,0.01,0.011340922,0.01,0.01,0.027247848,0.024655882,0.01,0.01,0.01,0.01,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,3,5,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,5,4,5,0,0,2,1,1,0,1,0,0,2,1,0,0,0,0,1753.916,0,0,0,4,4,2,2,3,3,0,0,0,2,3,3,1,0.75,0.75,1,0.75,0.75,NA,NA,NA,2,2,24,28,29,33,2,1,0.827586207,0.848484848,1753.916,2,126.265,3,2,2,0,2,1,14,0.025140809,0,3,0,1,0,4,NA,0.75,9.881,1,NA,NA,16.953,1
1,0,0,0,2,1,16.045,16.045,-1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0.999962327,0.998518703,1,0.999731251,0.930189424,0.999994055,0.974591263,0.297072353,0.736780643,0.616188093,0.999569322,0.216640149,0.011340922,0.01,0.035022401,0.027247848,0.011584389,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.045,0,0,0,6,1,1,0,4,0,0,0,0,0,0,4,0,0,0.666666667,0,0,0.666666667,NA,NA,NA,6,0,0,39,0,44,0,NA,NA,0.886363636,16.045,NA,NA,NA,NA,NA,NA,NA,1,137,0.999569322,0,0,0,0,0,0,NA,NA,15.898,-1,NA,NA,15.898,0
1,0,0,0,2,1,9.081,33.96,-1,4,4,3,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0.999962327,0.998518703,1,0.999731251,0.930189424,0.999994055,0.974591263,0.297072353,0.736780643,0.616188093,0.999860706,0.216640149,0.011340922,0.01,0.035022401,0.027247848,0.011584389,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.96,0,0,0,7,2,2,0,4,0,0,0,0,0,0,4,0,0,0.571428571,0,0,0.571428571,NA,NA,NA,6,1,1,40,1,45,1,1,1,0.888888889,33.96,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.081,1,NA,NA,15.598,0
2,0,0,0,2,1,8.589,15.392,-1,4,47,2,2,0,0,0,0,0,0,0,0,19,6,9,7,2,3,0,0,1,0,2,0,2,0,0.999962327,0.998518703,1,0.999731251,0.930189424,0.999997517,0.974591263,0.297072353,0.736780643,0.616188093,0.999954957,0.320549713,0.011340922,0.01,0.035022401,0.027247848,0.058112465,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,306.551,0,0,0,8,3,1,1,5,1,0,0,0,1,1,5,1,0.333333333,0.625,1,0.333333333,0.625,NA,NA,NA,6,0,8,47,8,52,0,NA,1,0.903846154,306.551,1,7.318,1,1,1,0,1,1,140,0.999954957,0,2,0,0,0,2,NA,1,8.589,1,NA,NA,14.834,1
1,0,0,0,2,1,12.991,12.991,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0.999948448,0.993111444,0.999999997,0.999632284,0.930189424,0.999914057,0.800831063,0.297072353,0.052450453,0.013351755,0.080960898,0.024655882,0.011340922,0.01,0.10216907,0.027247848,0.011584389,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.991,0,0,0,9,1,1,1,6,1,0,0,0,1,1,6,1,1,0.666666667,1,1,0.666666667,NA,NA,NA,5,0,0,53,0,58,0,NA,NA,0.913793103,12.991,1,16.528,3,2,1,0,1,1,108,0.993111444,0,0,0,0,0,0,NA,NA,12.801,-1,NA,NA,12.801,1
3,0,0,0,2,0,25.68,56.642,6,8,8,3,0,4,0,1,0,0,0,0,0,3,0,4,0,1,0,0,0,0,0,3,0,1,0,0.999639764,0.997762107,0.999999997,0.997435331,0.930189424,0.999914057,0.800831063,0.297072353,0.052450453,0.013351755,0.218225711,0.024655882,0.011340922,0.01,0.10216907,0.027247848,0.011584389,0.01,0.01,0.01,0.01,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56.642,0,0,0,10,2,2,2,7,2,0,0,0,2,2,7,1,1,0.7,1,1,0.7,NA,NA,NA,5,3,3,56,4,62,4,0.75,0.75,0.903225806,56.642,4,75.05,4,3,4,0,2,1,69,0.218225711,1,1,0,0,1,1,1,1,25.68,1,NA,NA,27.123,1
1,0,0,0,2,1,10.692,67.334,6,9,9,4,0,4,0,1,0,0,0,0,0,4,0,4,0,1,0,0,0,0,0,3,0,1,0,0.999639764,0.997762107,0.999999997,0.997435331,0.930189424,0.999914057,0.800831063,0.297072353,0.052450453,0.013351755,0.218225711,0.024655882,0.011340922,0.01,0.10216907,0.027247848,0.011584389,0.01,0.01,0.01,0.01,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67.334,0,0,0,11,3,3,3,8,3,0,0,0,3,3,8,1,1,0.727272727,1,1,0.727272727,NA,NA,NA,5,3,3,56,4,62,4,0.75,0.75,0.903225806,67.334,1,6.789,1,1,1,0,1,1,33,0.10216907,0,0,0,0,0,0,NA,NA,10.692,3,1,10.692,10.692,1
1,0,0,0,2,1,115.161,312.928,0,5,14,2,0,2,0,1,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,6,0,2,0,0.01,0.01,0.041235801,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,555.437,0,0,0,12,1,1,1,9,1,0,0,0,1,1,9,1,1,0.75,1,1,0.75,NA,NA,NA,1,1,2,80,2,86,1,1,1,0.930232558,555.437,1,116.089,5,2,1,0,1,1,1,0.01,0,1,0,2,0,3,NA,0.333333333,115.161,5,1,115.161,115.161,1
1,0,0,0,2,1,43.101,472.118,0,30,39,7,3,18,0,2,0,0,0,0,0,7,3,27,0,2,0,0,0,0,0,6,0,2,0,0.011267201,0.043728263,0.021174269,0.011340922,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,714.627,0,0,0,13,2,2,2,10,2,0,0,0,2,2,10,1,1,0.769230769,1,1,0.769230769,NA,NA,NA,1,3,4,82,5,89,4,0.75,0.8,0.921348315,714.627,1,2.927,1,2,1,0,1,1,3,0.011267201,0,0,3,6,3,6,0,0,43.101,3,1,43.101,43.101,1
